gene,importance,n_cancers_sig,mean_log2FC,min_padj,evidence_score
GENE_1766,0.000455542753573078,0.0,0.0,0.0,0.10068502698511861
GENE_1863,0.00045406480186108454,0.0,0.0,0.0,0.1003583669585073
GENE_1884,0.00045380501818632,0.0,0.0,0.0,0.1003009490189203
GENE_1482,0.00045350738707261324,0.0,0.0,0.0,0.10023516595798886
GENE_0979,0.00045275102017785986,0.0,0.0,0.0,0.10006799214035797
GENE_1370,0.0004526269726127575,0.0,0.0,0.0,0.10004057488403724
GENE_1242,0.0004523948611991714,0.0,0.0,0.0,0.09998927312639283
GENE_0910,0.0004522703703365729,0.0,0.0,0.0,0.0999617578915179
GENE_1604,0.0004514955148904256,0.0,0.0,0.0,0.09979049769498755
GENE_0468,0.000451378647793506,0.0,0.0,0.0,0.09976466748099616
GENE_1871,0.0004513780547881537,0.0,0.0,0.0,0.09976453641369362
GENE_0824,0.0004510349266854631,0.0,0.0,0.0,0.09968869751161961
GENE_0111,0.00045045808338086606,0.0,0.0,0.0,0.09956120237920012
GENE_0609,0.0004504218840706597,0.0,0.0,0.0,0.09955320153076958
GENE_1849,0.00044985043366468046,0.0,0.0,0.0,0.09942689834825731
GENE_1216,0.00044971246320437596,0.0,0.0,0.0,0.09939640382406623
GENE_1162,0.00044941178823160584,0.0,0.0,0.0,0.09932994800293933
GENE_1634,0.00044925641799056234,0.0,0.0,0.0,0.0992956077422515
GENE_0227,0.00044905192557795516,0.0,0.0,0.0,0.09925041039486729
GENE_1979,0.0004488087115480822,0.0,0.0,0.0,0.09919665471338877
GENE_1038,0.0004486038999507223,0.0,0.0,0.0,0.09915138681911255
GENE_1859,0.0004484226332552534,0.0,0.0,0.0,0.09911132286906255
GENE_1372,0.00044740740795950074,0.0,0.0,0.0,0.09888693561781757
GENE_1203,0.0004473193600425182,0.0,0.0,0.0,0.09886747508018892
GENE_0215,0.0004472000005386853,0.0,0.0,0.0,0.09884109398912758
GENE_0075,0.0004469073758100599,0.0,0.0,0.0,0.09877641745006056
GENE_1500,0.0004468841664614877,0.0,0.0,0.0,0.0987712876705416
GENE_1558,0.0004465094231725499,0.0,0.0,0.0,0.09868846111285134
GENE_0045,0.00044647388678489727,0.0,0.0,0.0,0.0986806067849717
GENE_0615,0.0004462128275564227,0.0,0.0,0.0,0.09862290691979438
GENE_0955,0.00044395394680803,0.0,0.0,0.0,0.09812364429883469
GENE_1928,0.0004436744540119645,0.0,0.0,0.0,0.0980618702073948
GENE_1779,0.00044295691138641067,0.0,0.0,0.0,0.09790327741220665
GENE_0531,0.00044279492765967227,0.0,0.0,0.0,0.09786747542486324
GENE_0363,0.00044225039343387396,0.0,0.0,0.0,0.09774712131366559
GENE_1090,0.0004416528241151842,0.0,0.0,0.0,0.09761504527358847
GENE_1542,0.0004413551214554744,0.0,0.0,0.0,0.09754924639940746
GENE_0584,0.0004411075898393891,0.0,0.0,0.0,0.09749453643585358
GENE_0733,0.00044076118870548686,0.0,0.0,0.0,0.09741797412146912
GENE_0411,0.00043991771712618126,0.0,0.0,0.0,0.0972315482414448
GENE_0192,0.00043975863715959147,0.0,0.0,0.0,0.09719638804933713
GENE_0211,0.0004394744396528102,0.0,0.0,0.0,0.09713357411274186
GENE_1036,0.00043908877505610455,0.0,0.0,0.0,0.09704833370441149
GENE_0916,0.0004389048631453742,0.0,0.0,0.0,0.09700768510326586
GENE_0762,0.00043867548780501743,0.0,0.0,0.0,0.09695698807833814
GENE_0841,0.0004386464367171328,0.0,0.0,0.0,0.09695056714518824
GENE_1424,0.0004383572422504553,0.0,0.0,0.0,0.09688664876990297
GENE_0025,0.0004377568535424123,0.0,0.0,0.0,0.0967539495824025
GENE_0938,0.00043728171337368855,0.0,0.0,0.0,0.09664893309309511
GENE_0091,0.0004371065973960712,0.0,0.0,0.0,0.09661022858776902
GENE_0009,0.00043687266153774135,0.0,0.0,0.0,0.09655852358747218
GENE_1127,0.00043605188518201044,0.0,0.0,0.0,0.09637711385396786
GENE_0300,0.0004356249089536075,0.0,0.0,0.0,0.09628274266105225
GENE_1933,0.0004345213102135904,0.0,0.0,0.0,0.09603882292344733
GENE_1512,0.0004342291247702775,0.0,0.0,0.0,0.09597424347615315
GENE_1962,0.0004338363406614662,0.0,0.0,0.0,0.09588742949813507
GENE_1777,0.000432627320177238,0.0,0.0,0.0,0.09562020922270477
GENE_1297,0.00043234805306108866,0.0,0.0,0.0,0.0955584850115193
GENE_0022,0.0004322005201490418,0.0,0.0,0.0,0.0955258769739331
GENE_0469,0.0004308821332855169,0.0,0.0,0.0,0.09523448430905222
GENE_0156,0.00043061083069240077,0.0,0.0,0.0,0.09517452043366452
GENE_1954,0.00042959942279451285,0.0,0.0,0.0,0.0949509769118039
GENE_0983,0.00042950970142581463,0.0,0.0,0.0,0.09493114650432256
GENE_1471,0.00042855226837313005,0.0,0.0,0.0,0.09471953261739345
GENE_0425,0.0004273090999389449,0.0,0.0,0.0,0.0944447648895321
GENE_1135,0.0004267930774539226,0.0,0.0,0.0,0.09433071250384079
GENE_0249,0.00042652066143287906,0.0,0.0,0.0,0.0942705025362476
GENE_0901,0.0004261901550319924,0.0,0.0,0.0,0.09419745330951527
GENE_1874,0.0004258778555650019,0.0,0.0,0.0,0.09412842821798491
GENE_0645,0.0004256641134569324,0.0,0.0,0.0,0.0940811864832629
GENE_1176,0.00042513006353313325,0.0,0.0,0.0,0.09396314963476216
GENE_0278,0.00042503857806830517,0.0,0.0,0.0,0.09394292932300718
GENE_0145,0.00042501916753247005,0.0,0.0,0.0,0.09393863916514818
GENE_1848,0.0004249972373984496,0.0,0.0,0.0,0.09393379212034654
GENE_0445,0.0004244913213917058,0.0,0.0,0.0,0.09382197348995089
GENE_1043,0.0004244198528532168,0.0,0.0,0.0,0.09380617736177212
GENE_0741,0.0004243000229699291,0.0,0.0,0.0,0.09377969230644456
GENE_1992,0.0004237796252236873,0.0,0.0,0.0,0.0936646728912253
GENE_0273,0.000423594331003157,0.0,0.0,0.0,0.09362371876903161
GENE_1434,0.00042346850757067546,0.0,0.0,0.0,0.09359590900673072
GENE_0106,0.0004224750184337031,0.0,0.0,0.0,0.0933763259274678
GENE_0598,0.0004223283266167043,0.0,0.0,0.0,0.09334390379049565
GENE_0566,0.0004221404739610983,0.0,0.0,0.0,0.0933023841975473
GENE_0142,0.0004217449708592635,0.0,0.0,0.0,0.09321496926191593
GENE_0580,0.0004215396853244527,0.0,0.0,0.0,0.09316959661697764
GENE_1583,0.00041990590684949435,0.0,0.0,0.0,0.09280849542823379
GENE_0489,0.000419082468324453,0.0,0.0,0.0,0.09262649729641392
GENE_0087,0.0004180131342226719,0.0,0.0,0.0,0.09239015080193134
GENE_1643,0.00041792440685070007,0.0,0.0,0.0,0.09237054008971776
GENE_0525,0.0004177695648574454,0.0,0.0,0.0,0.09233631658347825
GENE_0481,0.00041592978978900047,0.0,0.0,0.0,0.09192968559009727
GENE_1032,0.00041590555554714686,0.0,0.0,0.0,0.09192432928648832
GENE_1458,0.0004156784834629479,0.0,0.0,0.0,0.09187414133212879
GENE_1097,0.00041473800489513464,0.0,0.0,0.0,0.09166627476145792
GENE_1280,0.00041464668747640974,0.0,0.0,0.0,0.09164609159160962
GENE_1617,0.0004145058796652319,0.0,0.0,0.0,0.09161496995010186
GENE_1123,0.000414176768099025,0.0,0.0,0.0,0.09154222901269314
GENE_0386,0.00041403939530484696,0.0,0.0,0.0,0.0915118665859388
GENE_0734,0.0004133905688069925,0.0,0.0,0.0,0.09136846157525047
GENE_0096,0.00041319720666504887,0.0,0.0,0.0,0.09132572426392943
GENE_1769,0.0004131789311461566,0.0,0.0,0.0,0.09132168496992595
GENE_0229,0.0004131472834653539,0.0,0.0,0.0,0.09131469013229404
GENE_0289,0.00041313604474618477,0.0,0.0,0.0,0.09131220612671181
GENE_0702,0.00041262630638993917,0.0,0.0,0.0,0.09119954267251046
GENE_1410,0.0004125204713608314,0.0,0.0,0.0,0.09117615078957937
GENE_1808,0.0004124066219164831,0.0,0.0,0.0,0.09115098754356889
GENE_1594,0.0004120916488997539,0.0,0.0,0.0,0.09108137153839656
GENE_1165,0.0004115428899792417,0.0,0.0,0.0,0.09096008367619982
GENE_0069,0.00041119798733078405,0.0,0.0,0.0,0.09088385256025117
GENE_1027,0.0004110731213661289,0.0,0.0,0.0,0.09085625441952296
GENE_1260,0.00041077176269712506,0.0,0.0,0.0,0.09078964748640228
GENE_0876,0.0004106812809891222,0.0,0.0,0.0,0.09076964902711285
GENE_1477,0.0004102354605619817,0.0,0.0,0.0,0.09067111284936645
GENE_0643,0.0004101041189837238,0.0,0.0,0.0,0.09064208345476531
GENE_1291,0.00040977972716401973,0.0,0.0,0.0,0.09057038568575357
GENE_1930,0.0004094578976196008,0.0,0.0,0.0,0.0904992542362677
GENE_1888,0.00040870792364287005,0.0,0.0,0.0,0.090333493394957
GENE_1506,0.00040866673586222,0.0,0.0,0.0,0.09032438998419329
GENE_0353,0.0004084551358291928,0.0,0.0,0.0,0.09027762169544698
GENE_1046,0.00040831896047418604,0.0,0.0,0.0,0.09024752392924167
GENE_1282,0.00040695560440415863,0.0,0.0,0.0,0.08994619207482328
GENE_1736,0.0004066433013019786,0.0,0.0,0.0,0.0898771661798356
GENE_1417,0.0004064744025741978,0.0,0.0,0.0,0.08983983582427407
GENE_1153,0.00040624615674448146,0.0,0.0,0.0,0.08978938844618721
GENE_0905,0.0004055731662162635,0.0,0.0,0.0,0.08964064265018262
GENE_1179,0.0004055257887908661,0.0,0.0,0.0,0.0896301711909898
GENE_0346,0.00040533264020051245,0.0,0.0,0.0,0.08958748107929478
GENE_1103,0.0004049155332815341,0.0,0.0,0.0,0.08949529122211097
GENE_0703,0.00040256179761295996,0.0,0.0,0.0,0.08897506356521728
GENE_1262,0.00040093275092425643,0.0,0.0,0.0,0.08861500820592197
GENE_1714,0.0004008089723095909,0.0,0.0,0.0,0.08858765039359803
GENE_0217,0.0003998828450535664,0.0,0.0,0.0,0.08838295578034146
GENE_1475,0.0003997177888105697,0.0,0.0,0.0,0.08834647469892849
GENE_1075,0.00039971100856472735,0.0,0.0,0.0,0.08834497611459091
GENE_0428,0.0003988755337148177,0.0,0.0,0.0,0.08816031768868304
GENE_1272,0.0003984032328371864,0.0,0.0,0.0,0.08805592874552368
GENE_0317,0.0003978854517718713,0.0,0.0,0.0,0.08794148767468075
GENE_0942,0.0003974753756802731,0.0,0.0,0.0,0.08785085178589826
GENE_1306,0.0003973110910946692,0.0,0.0,0.0,0.08781454125784129
GENE_0298,0.00039596352260840554,0.0,0.0,0.0,0.0875166988087198
GENE_1183,0.00039565874797782606,0.0,0.0,0.0,0.08744933687251605
GENE_0638,0.0003954327676585948,0.0,0.0,0.0,0.08739939022236863
GENE_1787,0.00039543122112339164,0.0,0.0,0.0,0.08739904840387312
GENE_1081,0.0003952464332065192,0.0,0.0,0.0,0.0873582061859893
GENE_0856,0.0003950879057672814,0.0,0.0,0.0,0.08732316811465056
GENE_0369,0.0003944670873245812,0.0,0.0,0.0,0.08718595350380262
GENE_1476,0.00039385259944377894,0.0,0.0,0.0,0.08705013808719173
GENE_1391,0.0003937809314933872,0.0,0.0,0.0,0.08703429788457065
GENE_0601,0.0003933633934894615,0.0,0.0,0.0,0.08694201274807614
GENE_1004,0.0003933031126249261,0.0,0.0,0.0,0.08692868934335765
GENE_1944,0.0003932458256880463,0.0,0.0,0.0,0.0869160276628888
GENE_0086,0.0003921679031108036,0.0,0.0,0.0,0.08667778292531746
GENE_0115,0.00039150541155772757,0.0,0.0,0.0,0.08653135763509896
GENE_0912,0.00039145180085692,0.0,0.0,0.0,0.08651950848413527
GENE_0399,0.0003914484066071801,0.0,0.0,0.0,0.08651875827984823
GENE_0980,0.0003913628969520236,0.0,0.0,0.0,0.08649985875423974
GENE_0837,0.0003910135575134915,0.0,0.0,0.0,0.08642264700952491
GENE_1378,0.0003907847254103166,0.0,0.0,0.0,0.08637207005203298
GENE_0247,0.0003907097680381834,0.0,0.0,0.0,0.08635550281443174
GENE_1005,0.00038972275105068535,0.0,0.0,0.0,0.08613735022339274
GENE_0813,0.0003893428104634971,0.0,0.0,0.0,0.08605337494780392
GENE_0023,0.0003892909400090577,0.0,0.0,0.0,0.08604191042978888
GENE_1991,0.0003890070185129022,0.0,0.0,0.0,0.08597915749764835
GENE_1969,0.00038891657938071414,0.0,0.0,0.0,0.08595916844855596
GENE_0180,0.0003880322792644539,0.0,0.0,0.0,0.08576371855857252
GENE_1112,0.00038793073706340253,0.0,0.0,0.0,0.0857412754856166
GENE_0355,0.0003873761207935742,0.0,0.0,0.0,0.08561869301963276
GENE_0815,0.0003864226935236611,0.0,0.0,0.0,0.08540796449932024
GENE_1469,0.00038594230932357247,0.0,0.0,0.0,0.08530178896306206
GENE_0104,0.0003857230436145677,0.0,0.0,0.0,0.085253326390329
GENE_0122,0.0003855592782429326,0.0,0.0,0.0,0.08521713062004624
GENE_0330,0.00038494817968858967,0.0,0.0,0.0,0.08508206431956844
GENE_1202,0.000384808190419967,0.0,0.0,0.0,0.08505112359407484
GENE_1720,0.0003847553357338703,0.0,0.0,0.0,0.08503944153908836
GENE_0517,0.00038468803441279125,0.0,0.0,0.0,0.08502456645815286
GENE_0944,0.00038444808215288656,0.0,0.0,0.0,0.08497153170000087
GENE_1178,0.0003835531384869714,0.0,0.0,0.0,0.0847737293500654
GENE_0321,0.0003824678456699313,0.0,0.0,0.0,0.08453385562643935
GENE_1945,0.00038095529833847533,0.0,0.0,0.0,0.08419954920253202
GENE_1602,0.0003807347816745376,0.0,0.0,0.0,0.08415081014108258
GENE_1644,0.00038056841627435555,0.0,0.0,0.0,0.08411403970696782
GENE_0952,0.0003797358714340653,0.0,0.0,0.0,0.08393002887800947
GENE_0299,0.00037939031641558553,0.0,0.0,0.0,0.08385365357385288
GENE_1539,0.00037913676031126324,0.0,0.0,0.0,0.08379761206511262
GENE_1941,0.00037905407955464573,0.0,0.0,0.0,0.08377933778866789
GENE_1384,0.00037901447626106336,0.0,0.0,0.0,0.08377058458460139
GENE_1025,0.000378490656125494,0.0,0.0,0.0,0.08365480874562366
GENE_1571,0.00037808523565306234,0.0,0.0,0.0,0.08356520185167808
GENE_1215,0.0003779461872058561,0.0,0.0,0.0,0.08353446906853229
GENE_1825,0.00037756610893276295,0.0,0.0,0.0,0.08345046336131232
GENE_0610,0.0003775446098447283,0.0,0.0,0.0,0.08344571158721001
GENE_1589,0.00037735324456814165,0.0,0.0,0.0,0.08340341562731159
GENE_0272,0.0003768862989595712,0.0,0.0,0.0,0.08330021031709484
GENE_0017,0.00037687024898365467,0.0,0.0,0.0,0.083296662917327
GENE_0158,0.0003767719775434537,0.0,0.0,0.0,0.08327494275488145
GENE_0887,0.0003766119595547692,0.0,0.0,0.0,0.08323957523913801
GENE_0460,0.0003765622580247115,0.0,0.0,0.0,0.08322859010139669
GENE_0697,0.0003765090703487121,0.0,0.0,0.0,0.08321683444827463
GENE_1437,0.00037634952209712817,0.0,0.0,0.0,0.0831815707548229
GENE_0342,0.00037615461826876926,0.0,0.0,0.0,0.08313849269669576
GENE_1812,0.0003751299565788907,0.0,0.0,0.0,0.0829120197935778
GENE_1697,0.00037432817406173253,0.0,0.0,0.0,0.08273480811861848
GENE_1807,0.00037426293062162863,0.0,0.0,0.0,0.08272038787490714
GENE_1175,0.0003741327105797788,0.0,0.0,0.0,0.08269160636466509
GENE_1790,0.0003740468285469718,0.0,0.0,0.0,0.08267262453535734
GENE_0472,0.0003734885550080454,0.0,0.0,0.0,0.08254923373198926
GENE_0892,0.00037214112071422994,0.0,0.0,0.0,0.08225142094236772
GENE_0825,0.0003709795948648179,0.0,0.0,0.0,0.08199469803200492
GENE_1982,0.000370156181994706,0.0,0.0,0.0,0.08181270557049206
GENE_0674,0.00037000130037780765,0.0,0.0,0.0,0.08177847330655065
GENE_1285,0.0003698594296278459,0.0,0.0,0.0,0.08174711673205515
GENE_0622,0.0003694423811407263,0.0,0.0,0.0,0.08165493978960488
GENE_0641,0.000368413600575682,0.0,0.0,0.0,0.08142755652394916
GENE_1252,0.00036756631147424456,0.0,0.0,0.0,0.08124028688707469
GENE_1287,0.0003674531575996505,0.0,0.0,0.0,0.08121527737736871
GENE_1566,0.00036714568742932796,0.0,0.0,0.0,0.0811473196672455
GENE_0495,0.0003666319455287465,0.0,0.0,0.0,0.08103377134117136
GENE_1349,0.0003660745912730198,0.0,0.0,0.0,0.08091058371972869
GENE_1468,0.00036596745088071723,0.0,0.0,0.0,0.08088690332265164
GENE_1256,0.00036591162194242216,0.0,0.0,0.0,0.08087456389212686
GENE_0326,0.0003653124519580725,0.0,0.0,0.0,0.0807421340695257
GENE_1520,0.00036527120465587164,0.0,0.0,0.0,0.0807330175031824
GENE_0476,0.00036506215531721616,0.0,0.0,0.0,0.08068681297432391
GENE_0512,0.00036387431928342753,0.0,0.0,0.0,0.08042427493112635
GENE_0721,0.0003631249831790596,0.0,0.0,0.0,0.08025865507372013
GENE_1740,0.00036146976187494335,0.0,0.0,0.0,0.0798928145453304
GENE_0001,0.00036090450734017324,0.0,0.0,0.0,0.07976788078743305
GENE_1059,0.00036070490503325753,0.0,0.0,0.0,0.07972376426159554
GENE_0392,0.0003599198172330439,0.0,0.0,0.0,0.07955024248843552
GENE_0405,0.0003593771094322447,0.0,0.0,0.0,0.07943029205757056
GENE_1651,0.00035866786812059046,0.0,0.0,0.0,0.07927353403641281
GENE_1316,0.00035853423554011154,0.0,0.0,0.0,0.0792439982796346
GENE_1721,0.00035808555336287523,0.0,0.0,0.0,0.07914482959180356
GENE_1066,0.0003570768079420166,0.0,0.0,0.0,0.07892187453627116
GENE_0988,0.0003569667594220814,0.0,0.0,0.0,0.07889755137864778
GENE_0560,0.00035623366511104254,0.0,0.0,0.0,0.07873552131690136
GENE_1503,0.00035596378095790115,0.0,0.0,0.0,0.07867587094812968
GENE_0016,0.0003554170918251582,0.0,0.0,0.0,0.07855504055482201
GENE_1798,0.00035466366091374226,0.0,0.0,0.0,0.07838851565446452
GENE_1152,0.000353398312836605,0.0,0.0,0.0,0.07810884573480746
GENE_0863,0.00035338893013635465,0.0,0.0,0.0,0.07810677195046892
GENE_1432,0.00035336820702631553,0.0,0.0,0.0,0.07810219168467138
GENE_0737,0.00035209867999557625,0.0,0.0,0.0,0.07782159812381295
GENE_1225,0.00035158916023397276,0.0,0.0,0.0,0.07770898298386371
GENE_0573,0.00035062346823586083,0.0,0.0,0.0,0.07749554368727392
GENE_1657,0.0003505698774938716,0.0,0.0,0.0,0.07748369894765066
GENE_0657,0.0003503279920817783,0.0,0.0,0.0,0.07743023692009585
GENE_0621,0.0003503241972515053,0.0,0.0,0.0,0.07742939817864854
GENE_0542,0.0003491644744319294,0.0,0.0,0.0,0.07717307377776983
GENE_0780,0.00034865139275605224,0.0,0.0,0.0,0.07705967137596216
GENE_1333,0.00034808953360141316,0.0,0.0,0.0,0.0769354880721933
GENE_1332,0.00034685835088045687,0.0,0.0,0.0,0.0766633694521279
GENE_0067,0.00034685406630615405,0.0,0.0,0.0,0.07666242246641489
GENE_1985,0.00034684059551021916,0.0,0.0,0.0,0.07665944512248488
GENE_0706,0.0003456956282561038,0.0,0.0,0.0,0.07640638202802565
GENE_0565,0.0003451156631795845,0.0,0.0,0.0,0.07627819691494513
GENE_0322,0.0003446274422018744,0.0,0.0,0.0,0.07617028927745144
GENE_1672,0.00034450500344470074,0.0,0.0,0.0,0.07614322760327627
GENE_1300,0.0003436828921870888,0.0,0.0,0.0,0.07596152282692283
GENE_1879,0.00034268962536755404,0.0,0.0,0.0,0.07574198888473219
GENE_1254,0.0003424457708895318,0.0,0.0,0.0,0.07568809165004338
GENE_0667,0.0003420710744218574,0.0,0.0,0.0,0.07560527544088821
GENE_0292,0.00034180512572992494,0.0,0.0,0.0,0.07554649489611201
GENE_0671,0.0003417697462848777,0.0,0.0,0.0,0.07553867525602037
GENE_1680,0.0003416294210057387,0.0,0.0,0.0,0.07550766026476875
GENE_0101,0.0003414618819254775,0.0,0.0,0.0,0.07547063042138995
GENE_0597,0.000341016495125497,0.0,0.0,0.0,0.0753721900848395
GENE_0666,0.0003401993206029827,0.0,0.0,0.0,0.07519157643616316
GENE_0135,0.00033925967185977583,0.0,0.0,0.0,0.07498389327508936
GENE_1625,0.00033903442240320046,0.0,0.0,0.0,0.07493410816175852
GENE_1138,0.0003344872916649715,0.0,0.0,0.0,0.07392909166771391
GENE_0647,0.00033289636300584067,0.0,0.0,0.0,0.07357746123627892
GENE_0314,0.00033284171189607004,0.0,0.0,0.0,0.07356538213191635
GENE_1559,0.0003325102187789691,0.0,0.0,0.0,0.07349211481907052
GENE_1547,0.0003324740135554541,0.0,0.0,0.0,0.07348411266366794
GENE_1666,0.00033175970320082834,0.0,0.0,0.0,0.07332623427186578
GENE_0146,0.0003317106978286232,0.0,0.0,0.0,0.0733154030004117
GENE_1251,0.00033166177488863554,0.0,0.0,0.0,0.07330458994830141
GENE_1517,0.0003312028864200441,0.0,0.0,0.0,0.0732031654442765
GENE_0692,0.0003306347808865997,0.0,0.0,0.0,0.07307760155259654
GENE_1465,0.00033033640476539446,0.0,0.0,0.0,0.07301165382852536
GENE_0639,0.00033003204195565056,0.0,0.0,0.0,0.0729443829138374
GENE_0357,0.00032965883207196735,0.0,0.0,0.0,0.07286189527263354
GENE_1603,0.0003286409392085743,0.0,0.0,0.0,0.07263691842992266
GENE_1817,0.0003271527306832983,0.0,0.0,0.0,0.07230799142065379
GENE_0208,0.00032698883412703606,0.0,0.0,0.0,0.07227176665566609
GENE_0404,0.00032662847578361956,0.0,0.0,0.0,0.07219211948918915
GENE_1366,0.0003256758879940479,0.0,0.0,0.0,0.07198157651260478
GENE_0781,0.0003252724697735632,0.0,0.0,0.0,0.07189241216063737
GENE_1309,0.0003252184061995317,0.0,0.0,0.0,0.07188046291467182
GENE_0327,0.0003250328377957037,0.0,0.0,0.0,0.07183944819190329
GENE_0035,0.0003247974836020227,0.0,0.0,0.0,0.07178742970811453
GENE_1055,0.0003242409448862492,0.0,0.0,0.0,0.07166442233904455
GENE_0486,0.00032204292662073726,0.0,0.0,0.0,0.07117861167332544
GENE_1712,0.0003210063993352526,0.0,0.0,0.0,0.07094951621106364
GENE_0637,0.00032048761962443303,0.0,0.0,0.0,0.07083485441747016
GENE_1511,0.0003192570731935845,0.0,0.0,0.0,0.07056287643159588
GENE_1554,0.0003189235886496038,0.0,0.0,0.0,0.07048916896935123
GENE_1745,0.0003187089345937657,0.0,0.0,0.0,0.0704417256739964
GENE_1567,0.0003183380927430108,0.0,0.0,0.0,0.07035976142046013
GENE_0050,0.00031792955468281915,0.0,0.0,0.0,0.07026946547064597
GENE_1286,0.0003175643950652028,0.0,0.0,0.0,0.07018875711634728
GENE_1408,0.0003173568687490121,0.0,0.0,0.0,0.07014288920914889
GENE_0213,0.00031705114352879085,0.0,0.0,0.0,0.07007531717160342
GENE_0049,0.00031649945598063474,0.0,0.0,0.0,0.06995338201790431
GENE_1478,0.00031605934092066327,0.0,0.0,0.0,0.06985610685252804
GENE_0547,0.0003158137491570229,0.0,0.0,0.0,0.06980182563928185
GENE_1984,0.00031570928772729485,0.0,0.0,0.0,0.06977873735220325
GENE_1358,0.0003156116796954078,0.0,0.0,0.0,0.06975716381767234
GENE_1428,0.0003144648118845303,0.0,0.0,0.0,0.06950368065812068
GENE_1267,0.0003139787162414812,0.0,0.0,0.0,0.06939624276660805
GENE_0888,0.00031360184294951113,0.0,0.0,0.0,0.06931294543112342
GENE_0120,0.0003110745539860023,0.0,0.0,0.0,0.06875435865634935
GENE_1009,0.00031036157832915344,0.0,0.0,0.0,0.06859677526228479
GENE_0323,0.0003094935410870101,0.0,0.0,0.0,0.06840491982728165
GENE_0535,0.00030892020059999854,0.0,0.0,0.0,0.06827819889504504
GENE_1786,0.0003081839721005985,0.0,0.0,0.0,0.06811547610832988
GENE_1204,0.00030756961565891317,0.0,0.0,0.0,0.06797968974267178
GENE_0937,0.0003062355292116439,0.0,0.0,0.0,0.0676848271224452
GENE_1350,0.0003061676471132209,0.0,0.0,0.0,0.06766982367686755
GENE_0758,0.0003058648791569163,0.0,0.0,0.0,0.06760290526007429
GENE_0632,0.0003050353526271625,0.0,0.0,0.0,0.06741956154452172
GENE_0252,0.0003049824600892331,0.0,0.0,0.0,0.06740787112344278
GENE_0024,0.00030479308389511214,0.0,0.0,0.0,0.06736601479477582
GENE_0675,0.0003045929884400657,0.0,0.0,0.0,0.06732178927229097
GENE_1160,0.0003041471149169569,0.0,0.0,0.0,0.0672232413591609
GENE_0137,0.00030385860274437346,0.0,0.0,0.0,0.06715947378596551
GENE_1842,0.0003030283537641353,0.0,0.0,0.0,0.06697597039287237
GENE_1810,0.0003029978054392273,0.0,0.0,0.0,0.0669692185372154
GENE_0589,0.00030284721512616885,0.0,0.0,0.0,0.06693593474636357
GENE_0534,0.00030185820767829623,0.0,0.0,0.0,0.06671734221954476
GENE_0126,0.00030166926935291737,0.0,0.0,0.0,0.06667558266955723
GENE_1039,0.0003014131948800857,0.0,0.0,0.0,0.0666189845456599
GENE_1228,0.000300579853051935,0.0,0.0,0.0,0.06643479756475182
GENE_1768,0.00030047571225129193,0.0,0.0,0.0,0.0664117801437946
GENE_0608,0.00029825499688225797,0.0,0.0,0.0,0.06592095291604554
GENE_1416,0.00029682037532064153,0.0,0.0,0.0,0.06560386981130549
GENE_0585,0.00029681603885820977,0.0,0.0,0.0,0.065602911357168
GENE_1241,0.00029675565086828326,0.0,0.0,0.0,0.06558956427536802
GENE_0660,0.0002951866492351097,0.0,0.0,0.0,0.06524278020178395
GENE_1772,0.0002949307388074327,0.0,0.0,0.0,0.06518621833549516
GENE_0848,0.0002921546400307685,0.0,0.0,0.0,0.06457263908733585
GENE_0152,0.00029189431447391637,0.0,0.0,0.0,0.06451510137981886
GENE_1323,0.0002916113502943403,0.0,0.0,0.0,0.06445256003582212
GENE_0904,0.0002915652683082563,0.0,0.0,0.0,0.0644423748973779
GENE_0867,0.00029135186739138297,0.0,0.0,0.0,0.06439520857345878
GENE_0802,0.00029073445888257003,0.0,0.0,0.0,0.06425874763344143
GENE_1141,0.0002890599790522072,0.0,0.0,0.0,0.06388865054467482
GENE_0361,0.0002889823193392998,0.0,0.0,0.0,0.0638714860299758
GENE_1800,0.0002886469838782411,0.0,0.0,0.0,0.06379736947410714
GENE_0507,0.00028630285822826384,0.0,0.0,0.0,0.06327926584393578
GENE_1889,0.0002843614931929363,0.0,0.0,0.0,0.0628501812202934
GENE_1164,0.00028419970041007755,0.0,0.0,0.0,0.06281442143577184
GENE_0128,0.0002835264810627232,0.0,0.0,0.0,0.0626656250656757
GENE_0206,0.00028136330253531464,0.0,0.0,0.0,0.062187514752873145
GENE_1373,0.0002812677646229253,0.0,0.0,0.0,0.062166398760550634
GENE_0948,0.0002809443433091527,0.0,0.0,0.0,0.06209491549482126
GENE_0085,0.00028087578836005533,0.0,0.0,0.0,0.062079763334358405
GENE_1510,0.0002802517510747087,0.0,0.0,0.0,0.0619418372880718
GENE_1508,0.00028008803529033576,0.0,0.0,0.0,0.06190565247767105
GENE_0613,0.00027972941656930725,0.0,0.0,0.0,0.06182638980622932
GENE_1967,0.0002780900852633197,0.0,0.0,0.0,0.06146406131897697
GENE_0539,0.00027777786315525587,0.0,0.0,0.0,0.06139505332548088
GENE_0908,0.00027750755117640803,0.0,0.0,0.0,0.061335308397762855
GENE_1257,0.0002767374421301416,0.0,0.0,0.0,0.061165097260615704
GENE_1149,0.00027597143277064166,0.0,0.0,0.0,0.060995792244945564
GENE_0665,0.0002758368091724001,0.0,0.0,0.0,0.0609660374513165
GENE_1238,0.0002746821293848368,0.0,0.0,0.0,0.06071082767208481
